sija;hinta_sis_alv;hinta_alv0;urakkasumma_alv0;materiaalit_osto_alv0;materiaalit_alv0;laudoitus;raystas;homeenesto;maalinpoisto;pohjamaalaus;varinvaihto;maasto;korkeus;seinapinta_m2;maalit_l;tyo_h;kesto_pv
1724;8686,66;6921,64;3183,49;1036,83;777,63;Rimalaudoitus;Avoräystäs;ei;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;187,59;79,50;100,86;6,30
1725;8689,99;6924,30;3128,51;1112,63;834,48;Rimalaudoitus;Avoräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;187,59;87,92;99,12;6,20
1726;8693,81;6927,34;3090,02;1166,81;875,10;Rimalaudoitus;Umpiräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;94,03;97,90;6,12
1727;8696,98;6929,86;3052,82;1218,77;914,08;Lomalaudoitus;Avoräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;98,89;96,72;6,05
1728;8696,98;6929,86;3052,82;1218,77;914,08;Lomalaudoitus;Avoräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;98,89;96,72;6,05
1729;8697,92;6930,62;3132,95;1112,63;834,48;Rimalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;187,59;87,92;99,26;6,20
1730;8698,21;6930,85;3142,99;1099,47;824,60;Lomalaudoitus;Avoräystäs;kyllä;Ei maalinpoistoa;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;218,13;89,10;99,58;6,22
1731;8700,48;6932,65;3120,88;1130,63;847,97;Lomalaudoitus;Avoräystäs;ei;Helppo, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;218,13;89,10;98,88;6,18
1732;8702,07;6933,92;3074,54;1193,60;895,20;Rimalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;187,59;94,03;97,41;6,09
1733;8702,07;6933,92;3074,54;1193,60;895,20;Rimalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;187,59;94,03;97,41;6,09
1734;8715,67;6944,75;3229,88;996,64;747,48;Panelointi;Avoräystäs;kyllä;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;174,50;75,39;102,33;6,40
1735;8720,80;6948,85;3309,18;894,74;671,06;Lomalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Korkea;218,13;62,98;104,85;6,55
1736;8721,29;6949,24;3161,45;1092,08;819,06;Panelointi;Avoräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;174,50;83,22;100,16;6,26
1737;8727,17;6953,92;3280,95;937,14;702,85;Lomalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Korkea;218,13;64,13;103,95;6,50
1738;8728,85;6955,26;3305,26;905,98;679,48;Lomalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Korkea;218,13;64,13;104,72;6,55
1739;8730,16;6956,30;3130,47;1140,01;855,01;Rimalaudoitus;Umpiräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;94,03;99,18;6,20
1740;8732,67;6958,30;3155,14;1109,00;831,75;Lomalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Korkea;218,13;86,79;99,96;6,25
1741;8740,62;6964,63;3152,99;1117,80;838,35;Rimalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;187,59;85,61;99,90;6,24
1742;8743,69;6967,08;3139,82;1137,66;853,25;Panelointi;Avoräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;91,05;99,48;6,22
1743;8750,48;6972,49;3159,85;1116,03;837,02;Panelointi;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;174,50;88,74;100,11;6,26
1744;8750,80;6972,75;3125,11;1162,59;871,94;Panelointi;Avoräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;174,50;91,05;99,01;6,19
1745;8750,80;6972,75;3125,11;1162,59;871,94;Panelointi;Avoräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;174,50;91,05;99,01;6,19
1746;8757,60;6978,17;3109,54;1188,44;891,33;Rimalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;187,59;96,34;98,52;6,16
1747;8757,60;6978,17;3109,54;1188,44;891,33;Rimalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;187,59;96,34;98,52;6,16
1748;8760,84;6980,75;3236,51;1021,57;766,17;Panelointi;Avoräystäs;ei;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;174,50;75,39;102,54;6,41
1749;8764,43;6983,61;3301,85;937,14;702,85;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Keskitaso;218,13;64,13;104,61;6,54
1750;8766,16;6984,98;3107,81;1197,14;897,85;Lomalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;96,58;98,47;6,15
1751;8766,16;6984,98;3107,81;1197,14;897,85;Lomalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;96,58;98,47;6,15
1752;8769,95;6988,01;3152,08;1140,96;855,72;Panelointi;Umpiräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;88,74;99,87;6,24
1753;8771,05;6988,88;3044,46;1285,28;963,96;Lomalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Keskitaso;218,13;106,37;96,46;6,03
1754;8771,58;6989,30;3134,23;1165,98;874,48;Lomalaudoitus;Umpiräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;218,13;96,58;99,30;6,21
1755;8772,55;6990,08;3191,00;1091,00;818,25;Rimalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;187,59;85,61;101,10;6,32
1756;8779,34;6995,49;3212,71;1067,15;800,36;Panelointi;Avoräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;174,50;83,22;101,79;6,36
1757;8780,35;6996,30;3252,24;1015,20;761,40;Rimalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;187,59;77,19;103,04;6,44
1758;8783,00;6998,41;3183,38;1109,00;831,75;Lomalaudoitus;Umpiräystäs;kyllä;Helppo, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;218,13;86,79;100,86;6,30
1759;8785,26;7000,20;3161,28;1140,16;855,12;Lomalaudoitus;Umpiräystäs;ei;Helppo, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;218,13;86,79;100,16;6,26
1760;8792,97;7006,35;3202,40;1091,10;818,33;Panelointi;Umpiräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Haastava;Korkea;174,50;88,74;101,46;6,34
1761;8794,17;7007,30;3165,68;1140,96;855,72;Panelointi;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;174,50;88,74;100,30;6,27
1762;8798,19;7010,51;3148,56;1166,81;875,10;Rimalaudoitus;Umpiräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;94,03;99,76;6,23
1763;8799,85;7011,84;3190,05;1112,73;834,55;Panelointi;Avoräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;91,05;101,07;6,32
1764;8801,91;7013,47;3153,81;1162,59;871,94;Panelointi;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;174,50;91,05;99,92;6,25
1765;8802,29;7013,78;3191,49;1112,63;834,48;Rimalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;187,59;87,92;101,12;6,32
1766;8803,74;7014,93;3223,95;1070,45;802,84;Panelointi;Umpiräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;174,50;80,91;102,14;6,38
1767;8804,55;7015,58;3136,53;1187,61;890,71;Lomalaudoitus;Avoräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;218,13;98,89;99,38;6,21
1768;8804,99;7015,93;3090,04;1249,93;937,45;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Keskitaso;218,13;98,89;97,90;6,12
1769;8807,75;7018,13;3226,20;1070,45;802,84;Panelointi;Umpiräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;174,50;80,91;102,22;6,39
1770;8808,21;7018,49;3157,95;1161,79;871,34;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Tasainen;Korkea;218,13;89,10;100,05;6,25
1771;8808,21;7018,49;3157,95;1161,79;871,34;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Keskitaso;218,13;89,10;100,05;6,25
1772;8810,78;7020,55;3211,68;1092,08;819,06;Panelointi;Avoräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;174,50;83,22;101,76;6,36
1773;8813,16;7022,44;3184,11;1130,63;847,97;Lomalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Korkea;218,13;89,10;100,88;6,31
1774;8816,67;7025,24;3162,71;1161,79;871,34;Lomalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Korkea;218,13;89,10;100,20;6,26
1775;8821,83;7029,35;3165,73;1161,64;871,23;Rimalaudoitus;Avoräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;187,59;96,34;100,30;6,27
1776;8822,64;7029,99;3125,98;1215,23;911,43;Rimalaudoitus;Avoräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;187,59;96,34;99,04;6,19
1777;8822,64;7029,99;3125,98;1215,23;911,43;Rimalaudoitus;Avoräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;187,59;96,34;99,04;6,19
1778;8825,12;7031,97;3224,43;1085,84;814,38;Rimalaudoitus;Avoräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;187,59;87,92;102,16;6,39
1779;8825,78;7032,49;3191,20;1130,63;847,97;Lomalaudoitus;Avoräystäs;ei;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;218,13;89,10;101,11;6,32
1780;8826,06;7032,71;3202,31;1116,03;837,02;Panelointi;Umpiräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;88,74;101,46;6,34
1781;8831,57;7037,11;3223,38;1092,08;819,06;Panelointi;Avoräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;174,50;83,22;102,13;6,38
1782;8833,57;7038,70;3188,99;1139,43;854,57;Rimalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;187,59;87,92;101,04;6,31
1783;8840,94;7044,57;3090,90;1275,75;956,81;Lomalaudoitus;Avoräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;218,13;108,68;97,93;6,12
1784;8840,94;7044,57;3090,90;1275,75;956,81;Lomalaudoitus;Avoräystäs;ei;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;218,13;108,68;97,93;6,12
1785;8840,99;7044,62;3250,02;1063,63;797,72;Rimalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;187,59;79,50;102,97;6,44
1786;8841,52;7045,04;3209,69;1117,80;838,35;Rimalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;187,59;85,61;101,69;6,36
1787;8841,86;7045,31;3134,15;1218,77;914,08;Lomalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;98,89;99,30;6,21
1788;8841,86;7045,31;3134,15;1218,77;914,08;Lomalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;98,89;99,30;6,21
1789;8842,49;7045,81;3068,40;1306,91;980,18;Lomalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Keskitaso;218,13;108,68;97,22;6,08
1790;8843,79;7046,85;3196,07;1137,66;853,25;Panelointi;Avoräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;91,05;101,26;6,33
1791;8844,34;7047,29;3267,96;1042,22;781,67;Panelointi;Avoräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;174,50;83,22;103,54;6,47
1792;8848,13;7050,31;3254,04;1063,63;797,72;Rimalaudoitus;Avoräystäs;kyllä;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;187,59;79,50;103,10;6,44
1793;8848,82;7050,85;3114,70;1249,93;937,45;Lomalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;98,89;98,68;6,17
1794;8848,82;7050,85;3114,70;1249,93;937,45;Lomalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;98,89;98,68;6,17
1795;8852,59;7053,85;3050,72;1338,07;1003,55;Lomalaudoitus;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Keskitaso;218,13;108,68;96,66;6,04
1796;8852,62;7053,88;3272,79;1042,00;781,50;Rimalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;187,59;77,19;103,69;6,48
1797;8854,24;7055,17;3305,25;999,94;749,95;Panelointi;Umpiräystäs;kyllä;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;174,50;73,08;104,72;6,55
1798;8855,09;7055,85;3202,43;1137,66;853,25;Panelointi;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;174,50;91,05;101,46;6,34
1799;8856,81;7057,22;3362,22;925,90;694,43;Lomalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Korkea;218,13;62,98;106,53;6,66
1800;8857,30;7057,61;3201,81;1140,16;855,12;Lomalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Korkea;218,13;86,79;101,44;6,34
1801;8859,09;7059,04;3291,76;1021,57;766,17;Panelointi;Avoräystäs;kyllä;Helppo, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;174,50;75,39;104,29;6,52
1802;8865,47;7064,12;3186,43;1166,81;875,10;Rimalaudoitus;Umpiräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;187,59;94,03;100,96;6,31
1803;8866,47;7064,92;3382,61;905,98;679,48;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Korkea;218,13;64,13;107,17;6,70
1804;8870,12;7067,82;3209,58;1139,43;854,57;Rimalaudoitus;Avoräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;187,59;87,92;101,69;6,36
1805;8872,08;7069,38;3230,78;1112,63;834,48;Rimalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;187,59;87,92;102,36;6,40
1806;8872,43;7069,67;3247,20;1091,00;818,25;Rimalaudoitus;Umpiräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;187,59;85,61;102,88;6,43
1807;8872,67;7069,86;3281,45;1045,52;784,14;Panelointi;Umpiräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;174,50;80,91;103,97;6,50
1808;8880,53;7076,12;3214,30;1140,96;855,72;Panelointi;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;174,50;88,74;101,84;6,36
1809;8881,13;7076,60;3083,03;1316,44;987,33;Lomalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Keskitaso;218,13;106,37;97,68;6,11
1810;8883,10;7078,17;3150,25;1228,30;921,22;Lomalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;96,58;99,81;6,24
1811;8883,10;7078,17;3150,25;1228,30;921,22;Lomalaudoitus;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;96,58;99,81;6,24
1812;8883,16;7078,22;3197,02;1165,98;874,48;Lomalaudoitus;Umpiräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;218,13;96,58;101,29;6,33
1813;8886,66;7081,01;3175,63;1197,14;897,85;Lomalaudoitus;Umpiräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;218,13;96,58;100,61;6,29
1814;8886,90;7081,19;3295,99;1036,83;777,63;Rimalaudoitus;Avoräystäs;kyllä;Helppo, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;187,59;79,50;104,43;6,53
1815;8887,91;7082,00;3162,76;1215,23;911,43;Rimalaudoitus;Avoräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;187,59;96,34;100,21;6,26
1816;8887,91;7082,00;3162,76;1215,23;911,43;Rimalaudoitus;Avoräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;187,59;96,34;100,21;6,26
1817;8889,27;7083,08;3274,59;1067,15;800,36;Panelointi;Avoräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;174,50;83,22;103,75;6,48
1818;8891,45;7084,82;3180,98;1193,60;895,20;Rimalaudoitus;Umpiräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;187,59;94,03;100,78;6,30
1819;8891,45;7084,82;3180,98;1193,60;895,20;Rimalaudoitus;Umpiräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;187,59;94,03;100,78;6,30
1820;8895,24;7087,84;3223,21;1140,16;855,12;Lomalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Korkea;218,13;86,79;102,12;6,38
1821;8895,35;7087,93;3187,06;1188,44;891,33;Rimalaudoitus;Avoräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;96,34;100,98;6,31
1822;8899,91;7091,57;3386,53;925,90;694,43;Lomalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;ei;Haastava;Korkea;218,13;62,98;107,30;6,71
1823;8903,93;7094,76;3228,22;1140,01;855,01;Rimalaudoitus;Umpiräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;187,59;94,03;102,28;6,39
1824;8907,86;7097,90;3253,70;1109,00;831,75;Lomalaudoitus;Umpiräystäs;kyllä;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Haastava;Keskitaso;218,13;86,79;103,09;6,44
1825;8907,97;7097,98;3260,91;1099,47;824,60;Lomalaudoitus;Avoräystäs;ei;Ei maalinpoistoa;Ei pohjamaalausta;kyllä;Haastava;Korkea;218,13;89,10;103,32;6,46
1826;8909,70;7099,36;3145,90;1254,12;940,59;Lomalaudoitus;Umpiräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;218,13;106,37;99,67;6,23
1827;8909,70;7099,36;3145,90;1254,12;940,59;Lomalaudoitus;Umpiräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;218,13;106,37;99,67;6,23
1828;8912,46;7101,56;3100,71;1316,44;987,33;Lomalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Keskitaso;218,13;106,37;98,24;6,14
1829;8915,63;7104,08;3251,48;1117,80;838,35;Rimalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Haastava;Keskitaso;187,59;85,61;103,02;6,44
1830;8916,64;7104,89;3126,45;1285,28;963,96;Lomalaudoitus;Umpiräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Korkea;218,13;106,37;99,06;6,19
1831;8916,64;7104,89;3126,45;1285,28;963,96;Lomalaudoitus;Umpiräystäs;ei;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Keskitaso;218,13;106,37;99,06;6,19
1832;8917,55;7105,62;3169,70;1228,30;921,22;Lomalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;96,58;100,43;6,28
1833;8917,55;7105,62;3169,70;1228,30;921,22;Lomalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;96,58;100,43;6,28
1834;8918,28;7106,20;3293,17;1064,21;798,15;Rimalaudoitus;Umpiräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 2 seinää;kyllä;Haastava;Korkea;187,59;85,61;104,34;6,52
1835;8925,82;7112,20;3258,57;1116,03;837,02;Panelointi;Umpiräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;88,74;103,24;6,45
1836;8931,39;7116,65;3227,51;1161,64;871,23;Rimalaudoitus;Avoräystäs;kyllä;Ei maalinpoistoa;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;96,34;102,26;6,39
1837;8933,88;7118,63;3252,18;1130,63;847,97;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Ei pohjamaalausta;kyllä;Lievä rinne;Korkea;218,13;89,10;103,04;6,44
1838;8934,08;7118,79;3318,76;1042,00;781,50;Rimalaudoitus;Umpiräystäs;kyllä;Helppo, 4 seinää;Ei pohjamaalausta;kyllä;Haastava;Korkea;187,59;77,19;105,15;6,57
1839;8937,69;7121,67;3207,10;1193,60;895,20;Rimalaudoitus;Umpiräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;94,03;101,61;6,35
1840;8941,76;7124,91;3250,03;1139,43;854,57;Rimalaudoitus;Avoräystäs;kyllä;Helppo, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;187,59;87,92;102,97;6,44
1841;8942,18;7125,24;3124,66;1306,91;980,18;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Tasainen;Keskitaso;218,13;108,68;99,00;6,19
1842;8948,51;7130,29;3270,07;1117,80;838,35;Rimalaudoitus;Umpiräystäs;kyllä;Vaikea, 4 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Korkea;187,59;85,61;103,61;6,48
1843;8951,50;7132,67;3196,04;1218,77;914,08;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Tasainen;Korkea;218,13;98,89;101,26;6,33
1844;8951,50;7132,67;3196,04;1218,77;914,08;Lomalaudoitus;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 2 seinää;kyllä;Lievä rinne;Keskitaso;218,13;98,89;101,26;6,33
1845;8951,54;7132,70;3256,89;1137,66;853,25;Panelointi;Avoräystäs;kyllä;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;174,50;91,05;103,19;6,45
1846;8969,53;7147,03;3264,59;1140,96;855,72;Panelointi;Umpiräystäs;ei;Vaikea, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;88,74;103,43;6,46
1847;8972,52;7149,42;3246,90;1166,81;875,10;Rimalaudoitus;Umpiräystäs;ei;Vaikea, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;187,59;94,03;102,87;6,43
1848;8973,67;7150,33;3247,55;1166,81;875,10;Rimalaudoitus;Umpiräystäs;kyllä;Helppo, 2 seinää;Pohjamaalaus, 4 seinää;kyllä;Lievä rinne;Korkea;187,59;94,03;102,89;6,43
1849;8976,52;7152,60;3252,33;1162,59;871,94;Panelointi;Avoräystäs;ei;Helppo, 4 seinää;Pohjamaalaus, 4 seinää;kyllä;Haastava;Keskitaso;174,50;91,05;103,04;6,44
